RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
10447,Assault Simple,202100010470,800,ORANGEDALE AVE,CPD,2021/04/17 03:48:42+00,2348,"Haug, Ian"
10448,Assist Citizen - Mental/TDO/ECO,202100010463,400,GARRETT ST,CPD,2021/04/17 02:50:01+00,2250,"Groff, Hayden"
10449,Assault Simple,202100010458,1900,EMMET ST N,CPD,2021/04/17 01:52:03+00,2152,"Huffman, Mark"
10450,Fraud-credit card,202180000044,300,10 1/2 ST NW,CPD,2021/04/17 01:39:13+00,2139,"Moje, Ashley"
10451,Vandalism,202100010446,1400,EMMET ST N,CPD,2021/04/16 22:01:28+00,1801,"Smith, Daniel"
10452,Fraud-false pretense,202100010443,2500,NAYLOR ST,CPD,2021/04/16 20:55:28+00,1655,"Shiflett, Tammy"
10453,Driving Under the Influence,202100010438,,CLEVELAND AVE @ 5TH ST,CPD,2021/04/16 19:42:41+00,1542,"Thomas, Eric"
10454,Larceny - From Motor Vehicle,202100010435,1700,JEFFERSON PARK AVE,CPD,2021/04/16 18:57:20+00,1457,"Burnett, James"
10455,Sex Offense,202100010434,500,RUGBY RD,CPD,2021/04/16 18:48:22+00,1448,"Pittman, Terry"
10456,Suspicious Activity,202100010430,200,OLD LYNCHBURG RD,CPD,2021/04/16 18:29:59+00,1429,"Shiflett, Tammy"
10457,Motor Vehicle Theft,202100010422,1500,BROAD AVE,CPD,2021/04/16 16:48:26+00,1248,"Barbour, Tremaine"
10458,Suspicious Activity,202100010421,1300,E HIGH ST,CPD,2021/04/16 16:36:13+00,1236,"Shiflett, Tammy"
10459,Warrant Service,202100010419,600,E MAIN ST,CPD,2021/04/16 16:22:46+00,1222,"Turner, Devon"
10460,Suspicious Activity,202100010418,500,E JEFFERSON ST,CPD,2021/04/16 15:52:08+00,1152,"Stayments, Ronald "
10461,Larceny - From Motor Vehicle,202100010410,1300,CARLTON AVE,CPD,2021/04/16 14:48:29+00,1048,"Turner, Devon"
10462,Suspicious Activity,202100010400,1500,"CARLTON AVE, 46",CPD,2021/04/16 11:53:48+00,0753,"Pendleton, Eric"
10463,Burglary,202100010397,1600,"MADISON AVE, A",CPD,2021/04/16 09:06:27+00,0506,"Adams, Jonathan"
10464,Suspicious Person,202100010384,1500,"CARLTON AVE, 46",CPD,2021/04/16 04:58:43+00,0058,"Belinski, Thomas"
10465,Shots Fired/Illegal Hunting,202100010375,,MONTICELLO AVE @ 2ND ST SE,CPD,2021/04/16 02:50:32+00,2250,"Bowers, Justin"
10466,Shots Fired/Illegal Hunting,202100010364,,GARRETT ST / 1ST ST S,CPD,2021/04/16 01:03:36+00,2103,"Bowers, Justin"
10467,Assault Simple,202100010363,500,2ND ST SE,CPD,2021/04/16 00:55:20+00,2055,"Bowers, Justin"
10468,Assist Citizen - Mental/TDO/ECO,202100010361,1100,E MARKET ST,CPD,2021/04/16 00:40:52+00,2040,"Lucas, Corbin"
10469,Hit and Run,202100010356,900,PRESTON AVE,CPD,2021/04/15 23:27:07+00,1927,"Green, Bryan"
10470,Vandalism,202100010349,100,MADISON LN,CPD,2021/04/15 22:26:39+00,1826,"Eckenroth, Rachel"
10471,Lost/FoundProperty,202100010344,500,"2ND ST SE, E",CPD,2021/04/15 22:00:27+00,1800,"Bowers, Justin"
10472,Hit and Run,202100010333,,5TH ST SW @ 5TH STREET STATION,CPD,2021/04/15 19:22:12+00,1522,"McKeown, Kaitlyn"
10473,Suspicious Activity,202100010316,400,"GARRETT ST, A",CPD,2021/04/15 16:28:09+00,1228,"Pendleton, Eric"
10474,Sex Offense,202100010305,300,UNIVERSITY CIR,CPD,2021/04/15 14:05:20+00,1005,"Hiner, Kim"
10475,Warrant Service,202100010303,1400,AVON ST,CPD,2021/04/15 13:48:59+00,0948,"Pendleton, Eric"
10476,Assist Citizen - Mental/TDO/ECO,202100010273,1600,"MADISON AVE, A",CPD,2021/04/14 22:57:18+00,1857,"Green, Bryan"
10477,Hit and Run,202100010262,1100,5TH ST SW,CPD,2021/04/14 21:28:44+00,1728,"Stein, Nathan"
10478,Assault Simple,202100010258,1600,"MADISON AVE, A",CPD,2021/04/14 20:40:27+00,1640,"Green, Bryan"
10479,Hit and Run,202100010261,,RUGBY RD / GRADY AVE,CPD,2021/04/14 20:39:24+00,1639,"Green, Bryan"
10480,Larceny - All Other,202100010255,200,"CARLTON RD, 11",CPD,2021/04/14 20:19:31+00,1619,"Bowers, Justin"
10481,Hit and Run,202100010224,500,14TH ST NW,CPD,2021/04/14 15:42:59+00,1142,"Nash, Darius"
10482,Suspicious Activity,202100010218,300,4TH ST NE,CPD,2021/04/14 15:12:46+00,1112,"Shiflett, Tammy"
10483,Lost/FoundProperty,202100010220,500,RIDGE ST,CPD,2021/04/14 15:03:25+00,1103,"Arndt, Brian"
10484,Warrant Service,202100010214,1500,UNIVERSITY AVE,CPD,2021/04/14 14:02:51+00,1002,"Burnett, James"
10485,Animal - Bite,202100010221,300,PARKWAY ST,CPD,2021/04/14 13:51:40+00,0951,"Shiflett, Tammy"
10486,Misc - Criminal Call,202100010204,2100,"MICHIE DR, 120",CPD,2021/04/14 12:03:39+00,0803,"KEPLINGER, CHRISTOPHER"
10487,Assault Aggravated,202100010184,700,"PROSPECT AVE, B",CPD,2021/04/14 02:32:42+00,2232,"Stein, Nathan"
10488,Assault Simple,202100010182,1500,ROSA TER,CPD,2021/04/14 01:36:05+00,2136,"Huber, Christopher"
10489,Larceny - Shoplifitng,202100010181,200,ZAN RD,CPD,2021/04/14 01:05:51+00,2105,"Smith, Daniel"
10490,Missing Person-juvenile,202100010178,2300,ANGUS RD,CPD,2021/04/14 00:25:44+00,2025,"Smith, Daniel"
10491,Missing Person-juvenile,202100010174,2300,ANGUS RD,CPD,2021/04/13 23:16:01+00,1916,"Smith, Daniel"
10492,Traffic Stops,202100010160,300,11TH ST NW,CPD,2021/04/13 20:42:26+00,1642,"Fink, James"
10493,Assault Simple,202100010158,700,"HARRIS ST, 101",CPD,2021/04/13 19:57:29+00,1557,"Pleasants, Bradley"
10494,Assist Citizen - Mental/TDO/ECO,202100010153,100,APPLETREE RD,CPD,2021/04/13 19:05:32+00,1505,"Whitten, Tobyn"
10495,Larceny - All Other,202100010119,600,10 1/2 ST NW,CPD,2021/04/13 13:27:20+00,0927,"Tennyson, James"
10496,Hit and Run,202100010074,1700,EMMET ST N,CPD,2021/04/13 00:36:40+00,2036,"Smith, Daniel"
10497,Trespass,202100010067,500,E MAIN ST,CPD,2021/04/12 22:26:47+00,1826,"Alfonso, Sean"
10498,Larceny - Theft from Building,202100010063,700,"FRANKLIN ST, 2B",CPD,2021/04/12 21:27:57+00,1727,"Via, Ryan"
10499,Warrant Service,202100010062,2200,WAYNE AVE,CPD,2021/04/12 21:21:24+00,1721,"Smith, Daniel"
10500,Vandalism,202100010052,800,HARRIS ST,CPD,2021/04/12 19:51:24+00,1551,"Houchens, Jamell"
10501,Animal - Bite,202100010047,800,"HARDY DR, E",CPD,2021/04/12 18:32:32+00,1432,"Tennyson, James"
10502,Vandalism,202100010029,700,BOLLING AVE,CPD,2021/04/12 14:17:33+00,1017,"Turner, Devon"
10503,Vandalism,202100010026,800,DRUID AVE,CPD,2021/04/12 13:52:04+00,0952,"Samar, Jack"
10504,Disorderly Conduct,202100010020,,BELMONT COTTAGE LN / AVON ST,CPD,2021/04/12 13:47:37+00,0947,"Samar, Jack"
10505,Larceny - All Other,202100010014,100,KENWOOD CIR,CPD,2021/04/12 10:55:25+00,0655,"TRAVERS, JOSHUA"
10506,Robbery - Armed,202100010010,500,CHERRY AVE,CPD,2021/04/12 10:16:14+00,0616,"Vlasis, Christopher"
10507,Hit and Run,202100010005,700,STONEHENGE AVE,CPD,2021/04/12 07:14:42+00,0314,"Stayments, Ronald "
10508,Animal - Bite,202100009964,100,ELLIOTT AVE,CPD,2021/04/12 02:00:35+00,2200,"Alfonso, Sean"
10509,Hit and Run,202100009963,200,BYPASS EASTBOUND @ EMMET ST,CPD,2021/04/12 01:43:17+00,2143,"Smith, Daniel"
10510,Driving Under the Influence,202100009958,,6TH ST SE / MONTROSE AVE,CPD,2021/04/12 00:25:04+00,2025,"Lowry, Ryan"
10511,Vandalism,202100009956,1100,5TH ST SW,CPD,2021/04/11 23:54:01+00,1954,"Houchens, Jamell"
10512,Assault Simple,202100009946,1300,"CARLTON AVE, 413",CPD,2021/04/11 22:13:52+00,1813,"Middleton, Matthew"
10513,Suspicious Activity,202100009943,,PRESTON AVE / 10TH ST NW,CPD,2021/04/11 21:38:31+00,1738,"Arreguin, Arron"
10514,Trespass,202100009925,200,E MAIN ST,CPD,2021/04/11 18:34:04+00,1434,"Turner, Devon"
10515,Disorderly Conduct,202100009922,800,"PAGE ST, B",CPD,2021/04/11 18:07:18+00,1407,"Tennyson, James"
10516,Assist Agency - Backup/Assist,202100009926,1900,STADIUM RD,CPD,2021/04/11 18:02:20+00,1402,"Tennyson, James"
10517,Burglary,202100009918,500,"CAROLINE AVE, A",CPD,2021/04/11 16:24:00+00,1224,"Whitten, Tobyn"
10518,Vandalism,202100009915,800,"CABELL AVE, A",CPD,2021/04/11 15:31:56+00,1131,"KEPLINGER, CHRISTOPHER"
10519,Family Offense - Non-Violent,202100009900,300,"RIVERSIDE AVE, A",CPD,2021/04/11 08:46:10+00,0446,"Morrison, Kyle"
10520,Driving Under the Influence,202100009884,700,MADISON AVE,CPD,2021/04/11 04:03:03+00,0003,"Miller, Devin"
10521,Missing Person-adult,202100009870,400,W MAIN ST,CPD,2021/04/11 00:24:50+00,2024,"Gower, Charles"
10522,Hit and Run,202100009856,1200,EMMET ST N,CPD,2021/04/10 22:16:20+00,1816,"Lee, Chandler"
10523,Suspicious Activity,202100009851,800,PAGE ST,CPD,2021/04/10 21:38:33+00,1738,"Lucas, Corbin"
10524,Runaway,202100009844,500,PARK ST,CPD,2021/04/10 20:15:46+00,1615,"Whitten, Tobyn"
10525,Suspicious Activity,202100009840,200,E WATER ST,CPD,2021/04/10 18:57:43+00,1457,"Samar, Jack"
10526,Larceny - From Motor Vehicle,202100009832,1500,E HIGH ST,CPD,2021/04/10 16:41:03+00,1241,"Whitten, Tobyn"
10527,Assault Simple,202100009830,1200,KENWOOD LN,CPD,2021/04/10 16:08:04+00,1208,"KEPLINGER, CHRISTOPHER"
10528,Domestic Disturbance,202100009821,700,RIDGE ST,CPD,2021/04/10 14:47:09+00,1047,"HARPINE, MATTHEW"
10529,Lost/FoundProperty,202100009816,1200,W MAIN ST,CPD,2021/04/10 12:11:18+00,0811,"Pittman, Terry"
10530,Missing Person-juvenile,202100009796,500,PARK ST,CPD,2021/04/10 06:22:32+00,0222,"Haug, Ian"
10531,Suspicious Activity,202100009789,2300,ANGUS RD,CPD,2021/04/10 05:24:57+00,0124,"Hall, Stephen"
10532,Larceny - Theft from Building,202100009782,300,14TH ST NW,CPD,2021/04/10 04:44:48+00,0044,"Groff, Hayden"
10533,Motor Vehicle Theft,202100009766,,6TH ST SE / MONTICELLO AVE,CPD,2021/04/10 01:55:19+00,2155,"Bowers, Justin"
10534,Hit and Run,202100009763,900,FOREST ST,CPD,2021/04/10 01:08:50+00,2108,"Green, Bryan"
10535,Assault Simple,202100009762,700,ORANGEDALE AVE,CPD,2021/04/10 00:48:59+00,2048,"Huffman, Mark"
10536,Drug/Narcotics Violation,202100009738,1200,LEE ST,CPD,2021/04/09 21:23:47+00,1723,"Eckenroth, Rachel"
10537,Hit and Run,202100009733,1400,EMMET ST N,CPD,2021/04/09 20:21:36+00,1621,"Shiflett, Tammy"
10538,Lost/FoundProperty,202100009730,600,E MARKET ST,CPD,2021/04/09 20:01:14+00,1601,"Lucas, Todd"
10539,Stalking,202100009713,1000,"WERTLAND ST, A",CPD,2021/04/09 15:52:55+00,1152,"KEPLINGER, CHRISTOPHER"
10540,Hit and Run,202100009709,200,9TH ST SW,CPD,2021/04/09 14:40:59+00,1040,"Pittman, Terry"
10541,Family Offense - Non-Violent,202100009693,800,"ROSE HILL DR, 10",CPD,2021/04/09 04:55:28+00,0055,"Haug, Ian"
10542,Sex Offense - Forcible Sodomy,202100009692,800,5TH ST SW,CPD,2021/04/09 04:31:33+00,0031,"Blackwell, Ryan"
10543,Larceny - All Other,202100009689,900,AVON ST,CPD,2021/04/09 03:49:36+00,2349,"Blackwell, Ryan"
10544,Assault Aggravated,202100009680,900,RIVER RD,CPD,2021/04/09 00:27:27+00,2027,"Eckenroth, Rachel"
10545,Suspicious Activity,202100009675,1700,"JEFFERSON PARK AVE, 2",CPD,2021/04/08 23:26:36+00,1926,"Huffman, Mark"
10546,Assault Simple,202100009670,1300,LONG ST,CPD,2021/04/08 22:57:48+00,1857,"Gower, Charles"
10547,Vandalism,202100009661,1600,MERIDIAN ST,CPD,2021/04/08 21:39:20+00,1739,"Bowers, Justin"
10548,Suspicious Activity,202100009658,2300,ANGUS RD,CPD,2021/04/08 21:27:02+00,1727,"Green, Bryan"
10549,Misc - Non-Criminal Call,202100009653,100,MCINTIRE PARK DR,CPD,2021/04/08 20:00:31+00,1600,"Green, Bryan"
10550,Assault Simple,202100009650,500,11TH ST NW,CPD,2021/04/08 18:19:49+00,1419,"Holley, Barrett"
10551,Suspicious Activity,202100009640,1100,LEONARD ST,CPD,2021/04/08 16:29:07+00,1229,"Shiflett, Tammy"
10552,Assault Aggravated,202100009639,2200,"NORTH BERKSHIRE RD, 11",CPD,2021/04/08 16:24:39+00,1224,"Pittman, Terry"
10553,Animal Complaint,202100009633,300,MONTE VISTA AVE,CPD,2021/04/08 15:21:36+00,1121,"Thomas, Eric"
10554,Death Investigation - DOA,202100009619,900,CHARLTON AVE,CPD,2021/04/08 07:12:34+00,0312,"Hounsel, Eli"
10555,Assault Simple,202100009618,900,RIVER RD,CPD,2021/04/08 07:10:30+00,0310,"Groff, Hayden"
10556,Larceny - Theft from Building,202100009609,300,6TH ST SW,CPD,2021/04/08 03:47:22+00,2347,"Groff, Hayden"
10557,Shots Fired/Illegal Hunting,202100009607,,RIDGE MCINTIRE RD @ W MAIN ST,CPD,2021/04/08 03:13:32+00,2313,"Gower, Charles"
10558,Hit and Run,202100009597,400,250 BYPASS,CPD,2021/04/08 01:30:46+00,2130,"Lucas, Corbin"
10559,Hit and Run,202100009595,600,W MAIN ST,CPD,2021/04/08 01:27:11+00,2127,"Holley, Barrett"
10560,Shots Fired/Illegal Hunting,202100009576,800,"HARDY DR, D",CPD,2021/04/07 20:55:00+00,1655,"Holley, Barrett"
10561,Shots Fired/Illegal Hunting,202100009577,700,PROSPECT AVE,CPD,2021/04/07 19:59:42+00,1559,"Stein, Nathan"
10562,Shots Fired/Illegal Hunting,202100009572,700,"PROSPECT AVE, E",CPD,2021/04/07 19:59:42+00,1559,"Stein, Nathan"
10563,Lost/FoundProperty,202100009568,2600,JEFFERSON PARK AVE,CPD,2021/04/07 19:37:08+00,1537,"Stein, Nathan"
10564,Assault Simple,202100009565,600,BAILEY RD,CPD,2021/04/07 18:36:25+00,1436,"McKeown, Kaitlyn"
10565,Larceny - All Other,202100009564,1100,WERTLAND ST,CPD,2021/04/07 18:03:12+00,1403,"Pittman, Terry"
10566,Larceny - All Other,202100009560,2400,FONTAINE AVE,CPD,2021/04/07 17:01:27+00,1301,"Whitten, Tobyn"
10567,Fraud-impersonation,202100009555,100,PORTER AVE,CPD,2021/04/07 15:38:45+00,1138,"Arndt, Brian"
10568,Fraud-wire fraud,202100009550,500,2ND ST SE,CPD,2021/04/07 13:58:29+00,0958,"Arndt, Brian"
10569,Larceny - All Other,202100009512,,EMMET ST N @ 250 BYPASS,CPD,2021/04/07 03:49:12+00,2349,"Miller, Devin"
10570,Drug/Narcotics Violation,202100009482,1900,EMMET ST N,CPD,2021/04/07 00:36:42+00,2036,"Lee, Chandler"
10571,Assault Simple,202100009467,1300,CARLTON AVE,CPD,2021/04/06 21:33:11+00,1733,"Bowers, Justin"
10572,Suspicious Activity,202100009450,,HENRY AVE / FOREST ST,CPD,2021/04/06 20:06:44+00,1606,"Alfonso, Sean"
10573,Hit and Run,202100009448,1500,E HIGH ST,CPD,2021/04/06 19:43:05+00,1543,"Whitten, Tobyn"
10574,Lost/FoundProperty,202100009446,100,14TH ST NW,CPD,2021/04/06 19:06:09+00,1506,"Arndt, Brian"
10575,Larceny - All Other,202100009428,400,RUGBY RD,CPD,2021/04/06 14:29:59+00,1029,"Burnett, James"
10576,Lost/FoundProperty,202100009426,1200,CHERRY AVE,CPD,2021/04/06 14:08:00+00,1008,"TRAVERS, JOSHUA"
10577,Larceny - Shoplifitng,202100009421,1800,MONTICELLO RD,CPD,2021/04/06 13:21:20+00,0921,"Whitten, Tobyn"
10578,Suspicious Activity,202100009375,800,"MONTROSE AVE, A",CPD,2021/04/06 02:39:25+00,2239,"Via, Ryan"
10579,Larceny - Shoplifitng,202100009362,1400,UNIVERSITY AVE,CPD,2021/04/06 00:34:06+00,2034,"Chan, William"
10580,Larceny - Theft from Building,202180000043,300,"15TH ST NW, 4040",CPD,2021/04/05 20:38:12+00,1638,"Moje, Ashley"
10581,Assault Simple,202100009340,800,"HARDY DR, D",CPD,2021/04/05 20:06:24+00,1606,"Hamill, Annmarie"
10582,Vandalism,202180000042,1400,FLORENCE RD,CPD,2021/04/05 17:41:51+00,1341,"Moje, Ashley"
10583,Shots Fired/Illegal Hunting,202100009320,,GORDON AVE / 12TH ST NW,CPD,2021/04/05 15:44:19+00,1144,"Tennyson, James"
10584,Fraud-credit card,202100009319,100,BIRDWOOD CT,CPD,2021/04/05 15:11:35+00,1111,"TRAVERS, JOSHUA"
10585,Death Investigation - DOA,202100009310,1800,MEADOWBROOK HEIGHTS RD,CPD,2021/04/05 13:05:23+00,0905,"Whitten, Tobyn"
10586,Shots Fired/Illegal Hunting,202100009300,800,"HARDY DR, G",CPD,2021/04/05 04:59:24+00,0059,"Vlasis, Christopher"
10587,Accident - w/out Injuries,202100009284,100,SHAMROCK RD,CPD,2021/04/05 03:34:32+00,2334,"Houchens, Jamell"
10588,Suspicious Activity,202180000041,2500,WOODLAND DR,CPD,2021/04/05 01:52:21+00,2152,"Moje, Ashley"
10589,Disorderly Conduct,202100009278,800,FOREST ST,CPD,2021/04/05 01:17:43+00,2117,"Smith, Daniel"
10590,Assault Aggravated,202100009277,100,HAMMOND ST,CPD,2021/04/05 00:46:40+00,2046,"Huffman, Mark"
10591,Fraud-false pretense,202100009275,2400,HILLWOOD PL,CPD,2021/04/05 00:21:04+00,2021,"Houchens, Jamell"
10592,Traffic Stops,202100009273,,LONG ST,CPD,2021/04/05 00:20:19+00,2020,"Lee, Chandler"
10593,Larceny - From Motor Vehicle,202100009254,300,14TH ST NW,CPD,2021/04/04 18:25:00+00,1425,"Houchens, Jamell"
10594,Assault Simple,202100009250,1100,FOREST ST,CPD,2021/04/04 17:52:32+00,1352,"Johnston, Ernest"
10595,Hit and Run,202100009253,1500,E HIGH ST,CPD,2021/04/04 17:09:20+00,1309,"Middleton, Matthew"
10596,Domestic Disturbance,202100009248,100,DANBURY CT,CPD,2021/04/04 17:08:37+00,1308,"Samar, Jack"
10597,Death Investigation - DOA,202100009247,,HYDRAULIC RD @ 250 BYP,CPD,2021/04/04 16:53:28+00,1253,"Young, Steven"
10598,Assault Simple,202100009245,1200,CARLTON AVE,CPD,2021/04/04 16:05:26+00,1205,"TRAVERS, JOSHUA"
10599,Lost/FoundProperty,202100009246,500,CHERRY AVE,CPD,2021/04/04 16:04:11+00,1204,"Pittman, Terry"
10600,Domestic Disturbance,202100009244,100,DANBURY CT,CPD,2021/04/04 15:45:46+00,1145,"Samar, Jack"
10601,Misc - Criminal Call,202100009241,500,14TH ST NW,CPD,2021/04/04 13:43:25+00,0943,"Johnston, Ernest"
10602,Domestic Disturbance,202100009233,1300,"WILLOW DR, B",CPD,2021/04/04 09:01:28+00,0501,"Haug, Ian"
10603,Assist Citizen - Mental/TDO/ECO,202100009181,400,"GARRETT ST, G",CPD,2021/04/04 02:14:39+00,2214,"Eckenroth, Rachel"
10604,Assault Simple,202100009168,500,RIDGE ST,CPD,2021/04/04 00:29:26+00,2029,"Holley, Barrett"
10605,Sex Offense - Forcible Sodomy,202100009165,100,"OLINDA DR, D",CPD,2021/04/03 23:57:01+00,1957,"Middleton, Matthew"
10606,Animal Complaint,202100009162,2000,GREENBRIER DR,CPD,2021/04/03 23:23:08+00,1923,"Via, Ryan"
10607,Assist Citizen - Mental/TDO/ECO,202100009156,2300,ANGUS RD,CPD,2021/04/03 22:47:56+00,1847,"Smith, Daniel"
10608,Larceny - All Other,202100009154,800,"ORANGEDALE AVE, A",CPD,2021/04/03 22:12:52+00,1812,"Houchens, Jamell"
10609,Vandalism,202100009147,2300,ANGUS RD,CPD,2021/04/03 20:39:14+00,1639,"TRAVERS, JOSHUA"
10610,Suspicious Activity,202100009142,200,E JEFFERSON ST,CPD,2021/04/03 17:48:40+00,1348,"Tennyson, James"
10611,Larceny - From Motor Vehicle,202100009126,400,"GARRETT ST, A",CPD,2021/04/03 13:32:34+00,0932,"HARPINE, MATTHEW"
10612,Narcotics,202100009102,1500,E HIGH ST,CPD,2021/04/03 03:40:29+00,2340,"Belinski, Thomas"
10613,Shots Fired/Illegal Hunting,202100009100,800,HARDY DR,CPD,2021/04/03 03:17:20+00,2317,"Vlasis, Christopher"
10614,Assault Simple,202100009099,1500,E HIGH ST,CPD,2021/04/03 02:48:26+00,2248,"Huffman, Mark"
10615,Assault Simple,202100009089,300,W MAIN ST,CPD,2021/04/03 00:29:07+00,2029,"Green, Bryan"
10616,Assist Citizen - Mental/TDO/ECO,202100009070,900,EMMET ST N,CPD,2021/04/02 19:55:45+00,1555,"KEPLINGER, CHRISTOPHER"
10617,Larceny - Shoplifitng,202100009067,1400,UNIVERSITY AVE,CPD,2021/04/02 19:14:47+00,1514,"Burnett, James"
10618,Drug/Narcotics Violation,202100009062,900,WEST ST,CPD,2021/04/02 18:07:01+00,1407,"Pittman, Terry"
10619,Fraud-false pretense,202180000040,,MILLMONT,CPD,2021/04/02 15:05:41+00,1105,"Moje, Ashley"
10620,Assault Simple,202100009041,1900,EMMET ST N,CPD,2021/04/02 13:29:40+00,0929,"KEPLINGER, CHRISTOPHER"
10621,Animal - Bite,202100009034,,GREENWAY RD / HARDWOOD AVE,CPD,2021/04/02 12:36:43+00,0836,"KEPLINGER, CHRISTOPHER"
10622,Hit and Run,202100009022,1400,UNIVERSITY AVE,CPD,2021/04/02 06:43:15+00,0243,"Blackwell, Kyle"
10623,Sex Offense,202100009020,300,UNIVERSITY CIR,CPD,2021/04/02 04:52:06+00,0052,"Adams, Jonathan"
10624,Driving Under the Influence,202100009009,800,RIDGE ST,CPD,2021/04/02 03:50:28+00,2350,"Hall, Stephen"
10625,Assist Citizen - Mental/TDO/ECO,202100009010,1200,"LEE ST, 205",CPD,2021/04/02 02:57:44+00,2257,"Patel, Akash"
10626,Robbery - Strong Arm,202100008994,800,W MAIN ST,CPD,2021/04/02 02:31:41+00,2231,"Holley, Barrett"
10627,Trespass,202100008950,400,"11TH ST NE, A7",CPD,2021/04/01 18:41:26+00,1441,"Shiflett, Tammy"
10628,Fraud-false pretense,202100008942,700,HARRIS ST,CPD,2021/04/01 17:19:40+00,1319,"Wagner, Christopher "
10629,Hit and Run,202100008936,1600,EMMET ST N,CPD,2021/04/01 16:17:22+00,1217,"KEPLINGER, CHRISTOPHER"
10630,Animal Complaint,202100008928,1600,GREEN ST,CPD,2021/04/01 14:01:54+00,1001,"Pendleton, Eric"
10631,Suspicious Activity,202100008920,1600,EMMET ST N,CPD,2021/04/01 10:36:29+00,0636,"Adams, Jonathan"
10632,Suspicious Activity,202100008916,1600,EMMET ST N,CPD,2021/04/01 06:23:52+00,0223,"Adams, Jonathan"
10633,Assault Simple,202100008900,1900,EMMET ST N,CPD,2021/04/01 00:39:59+00,2039,"Green, Bryan"
10634,Larceny - Theft from Building,202180000039,100,TRIPPER CT,CPD,2021/03/31 19:50:25+00,1550,"Moje, Ashley"
10635,Hit and Run,202100008881,200,8TH ST NE,CPD,2021/03/31 19:10:01+00,1510,"Houchens, Logan"
10636,Lost/FoundProperty,202100008870,300,E MAIN ST,CPD,2021/03/31 16:12:52+00,1212,"Arndt, Brian"
10637,Lost/FoundProperty,202100008866,1800,EASTVIEW ST,CPD,2021/03/31 14:57:08+00,1057,"Pendleton, Eric"
10638,Larceny - Shoplifitng,202100008858,1400,UNIVERSITY AVE,CPD,2021/03/31 11:16:02+00,0716,"Byrd, Timothy"
10639,Assault Simple,202100008851,600,"12TH ST NW, B",CPD,2021/03/31 05:24:18+00,0124,"Blackwell, Kyle"
10640,Drug/Narcotics Violation,202100008836,600,"CHERRY AVE, A",CPD,2021/03/31 04:02:11+00,0002,"Stein, Nathan"
10641,Lost/FoundProperty,202100008819,900,GRADY AVE,CPD,2021/03/31 00:39:35+00,2039,"Chan, William"
10642,Assault Simple,202100008814,900,W MAIN ST,CPD,2021/03/30 23:28:54+00,1928,"Lucas, Corbin"
10643,Motor Vehicle Theft,202100008811,100,UNIVERSITY MANOR,CPD,2021/03/30 21:55:55+00,1755,"Stein, Nathan"
10644,Narcotics,202100008808,300,RIDGE ST,CPD,2021/03/30 21:39:14+00,1739,"Via, Ryan"
10645,Larceny - Of Veh Parts/Access,202100008803,800,ORANGEDALE AVE,CPD,2021/03/30 21:01:56+00,1701,"Stein, Nathan"
10646,Assault Simple,202100008787,1000,"LINDEN AVE, N",CPD,2021/03/30 19:10:00+00,1510,"Pendleton, Eric"
10647,Trespass,202100008782,500,PARK HILL,CPD,2021/03/30 18:11:38+00,1411,"Shiflett, Tammy"
10648,Fraud-false pretense,202100008777,900,ST CHARLES AVE,CPD,2021/03/30 16:54:32+00,1254,"Shiflett, Tammy"
10649,Larceny - From Motor Vehicle,202100008776,800,"W MAIN ST, 428",CPD,2021/03/30 16:42:55+00,1242,"Arndt, Brian"
10650,Animal Complaint,202100008774,300,"VALLEY RD, B",CPD,2021/03/30 15:28:18+00,1128,"Culbreath, Jonathan"
10651,Misc - Non-Criminal Call,202100008768,200,"CARLTON RD, 11",CPD,2021/03/30 14:34:48+00,1034,"Arndt, Brian"
10652,Larceny - From Motor Vehicle,202100008754,300,8TH ST NW,CPD,2021/03/30 10:08:16+00,0608,"Vlasis, Christopher"
10653,Vandalism,202100008752,700,PROSPECT AVE,CPD,2021/03/30 07:16:00+00,0316,"Bise, Collin"
10654,Assault Aggravated,202100008750,500,13TH ST NW,CPD,2021/03/30 06:02:26+00,0202,"Miller, Devin"
10655,Assault Aggravated,202100008748,400,"11TH ST NE, A7",CPD,2021/03/30 05:35:16+00,0135,"Morrison, Kyle"
10656,Narcotics,202100008740,1000,5TH ST SW,CPD,2021/03/30 03:46:01+00,2346,"Via, Ryan"
10657,Assault Simple,202100008712,1100,5TH ST SW,CPD,2021/03/29 23:17:52+00,1917,"Stein, Nathan"
